"Site_ID","Date","Flow_L","TSS_mgL","TP_mgL","DOP_mgL","NO2.NO3_mgL","NH3_mgL","TKN_mgL","Chloride_mgL","Year","PP_mgL","Month","Season","Type"
"BE1-F",2016-11-29,32.87952,32,1.29,0.8,70.7,2.8,8.4,83.7,"2016",0.49,11,"Early Winter","Flume"
"BE1-F",2016-11-30,66.2688,16,0.95,0.743,64.3,2.27,7.5,77.2,"2016",0.207,11,"Early Winter","Flume"
"BE1-F",2016-12-01,41.17728,16,0.95,0.743,64.3,2.27,7.5,77.2,"2016",0.207,12,"Early Winter","Flume"
"BE1-F",2016-12-06,59.41536,16,0.95,0.743,64.3,2.27,7.5,77.2,"2016",0.207,12,"Early Winter","Flume"
"BE1-F",2016-12-25,1552.58736,18.4643124236178,0.755994837932984,0.489955110081535,6.43217627638035,1.14566003319775,2.60151578716962,45.6001331557923,"2016",0.266039727851449,12,"Early Winter","Flume"
"BE1-F",2016-12-26,208.12368,3.44958497754797,1.1824792488774,0.656378418832494,18.2348754932644,1.47256225336781,3.8449584977548,17.5024901347122,"2016",0.526100830044904,12,"Early Winter","Flume"
"BE1-F",2017-01-19,0.1416,20,0.67,0.542,7.88,1.09,4,5.5,"2017",0.128,1,"Early Winter","Flume"
"BE1-F",2017-01-20,14.81136,12.7686424474187,0.86478776290631,0.589560229445507,8.14520076481836,1.10847036328872,3.42466539196941,5.11376673040153,"2017",0.275227533460803,1,"Early Winter","Flume"
"BE1-F",2017-01-21,16.31232,12,0.934,0.639,8.28,1.09,3.4,5.1,"2017",0.295,1,"Early Winter","Flume"
"BE1-F",2017-01-22,16.31232,12,0.934,0.639,8.28,1.09,3.4,5.1,"2017",0.295,1,"Early Winter","Flume"
"BE1-F",2017-02-10,187.98816,29,1.42,0.944,2.94,1.8,4.7,7.5,"2017",0.476,2,"Late Winter","Flume"
"BE1-F",2017-02-11,1427.328,29,1.42,0.944,2.94,1.8,4.7,7.5,"2017",0.476,2,"Late Winter","Flume"
"BE1-F",2017-02-12,829.40784,29,1.42,0.944,2.94,1.8,4.7,7.5,"2017",0.476,2,"Late Winter","Flume"
"BE1-F",2017-02-13,352.92384,18,1.15,0.93,3.49,1.51,4.1,9,"2017",0.22,2,"Late Winter","Flume"
"BE1-F",2017-02-14,380.3376,13.6962769918094,1.08851824274013,0.856221891288161,3.22562844378258,1.6022226358898,3.85407297096054,9.79926284437826,"2017",0.232296351451973,2,"Late Winter","Flume"
"BE1-F",2017-02-15,1.1328,11,1.05,0.81,3.06,1.66,3.7,10.3,"2017",0.24,2,"Late Winter","Flume"
"BE1-F",2017-02-16,96.11808,74.5,0.97,0.6815,2.865,1.73,5.05,26.4,"2017",0.2885,2,"Late Winter","Flume"
"BE1-F",2017-02-17,287.24976,74.5,0.97,0.6815,2.865,1.73,5.05,26.4,"2017",0.2885,2,"Late Winter","Flume"
"BE1-F",2017-02-18,149.64288,74.5,0.97,0.6815,2.865,1.73,5.05,26.4,"2017",0.2885,2,"Late Winter","Flume"
"BE1-F",2017-02-19,72.95232,74.3794642857143,0.967589285714286,0.677736607142857,3.25433035714286,1.728125,5.07276785714286,26.5580357142857,"2017",0.289852678571428,2,"Late Winter","Flume"
"BE1-F",2017-02-20,1463.0112,70,0.88,0.541,17.4,1.66,5.9,32.3,"2017",0.339,2,"Late Winter","Flume"
"BE1-F",2017-02-21,45.79344,70,0.88,0.541,17.4,1.66,5.9,32.3,"2017",0.339,2,"Late Winter","Flume"
"BE1-F",2017-02-22,49.07856,70,0.88,0.541,17.4,1.66,5.9,32.3,"2017",0.339,2,"Late Winter","Flume"
"BE1-F",2017-02-23,13.56528,70,0.88,0.541,17.4,1.66,5.9,32.3,"2017",0.339,2,"Late Winter","Flume"
"BE1-F",2017-02-28,118.17936,9,0.84,0.613,12.3,0.95,3.9,23.6,"2017",0.227,2,"Late Winter","Flume"
"BE1-F",2017-03-01,239.64384,9,0.84,0.613,12.3,0.95,3.9,23.6,"2017",0.227,3,"Late Winter","Flume"
"BE1-F",2017-03-05,537.45696,9,0.84,0.613,12.3,0.95,3.9,23.6,"2017",0.227,3,"Late Winter","Flume"
"BE1-F",2017-03-06,68.08128,9,0.84,0.613,12.3,0.95,3.9,23.6,"2017",0.227,3,"Late Winter","Flume"
"BE1-F",2017-03-07,4.36128,9,0.84,0.613,12.3,0.95,3.9,23.6,"2017",0.227,3,"Late Winter","Flume"
"BE1-F",2017-04-30,853.64976,623,0.99,0.251,25.5,0.08,4.9,13,"2017",0.739,4,"Spring","Flume"
"BE1-F",2017-05-01,313.02096,623,0.99,0.251,25.5,0.08,4.9,13,"2017",0.739,5,"Spring","Flume"
"BE1-F",2017-05-20,1407.87216,79.2392331985597,0.6,0.344,33.6,0.08,3.1,9.4,"2017",0.256,5,"Spring","Flume"
"BE1-F",2017-05-21,3.17184,44,0.6,0.344,33.6,0.08,3.1,9.4,"2017",0.256,5,"Spring","Flume"
"BE1-F",2017-07-09,787.94736,1605,1.24,0.2055,2.75,0.33,4.7,6.05,"2017",1.0345,7,"Early Summer","Flume"
"BE1-F",2017-07-10,1074.48912,1457.31635961098,1.18957143986716,0.210182652012335,2.80042856013284,0.257959199810232,4.7,15.3072428243852,"2017",0.979388787854827,7,"Early Summer","Flume"
"BE1-F",2017-07-21,44.15088,467,0.96,0.3,0.67,0.08,2.8,6.9,"2017",0.66,7,"Early Summer","Flume"
"BE1-F",2017-08-16,63.04032,1270,1.06,0.175,0.025,0.08,3.1,9.6,"2017",0.885,8,"Late Summer","Flume"
"BE1-F",2017-08-21,230.97792,153,0.96,0.301,0.025,0.08,3.1,9.6,"2017",0.659,8,"Late Summer","Flume"
"BE1-T",2011-03-15,18.37968,2,0.049,0.041,10.6,0.08,0.7,15.9,"2011",0.00800000000000001,3,"Late Winter","Tile"
"BE1-T",2011-03-16,437.9688,2.59775299062399,0.0820482217911413,0.0547109996766893,14.5055625606208,0.08,0.586691319107662,18.5175642580019,"2011",0.027337222114452,3,"Late Winter","Tile"
"BE1-T",2011-03-17,1845.58608,1.56888915742147,0.149285201107889,0.117649870949378,14.598231765103,0.08,0.88487655287023,18.3906152805168,"2011",0.031635330158511,3,"Late Winter","Tile"
"BE1-T",2011-03-18,1812.9048,1.27220182769663,0.15437990886511,0.10957975846286,14.4771093167976,0.08,1.00729174802781,19.0338819738186,"2011",0.0448001504022495,3,"Late Winter","Tile"
"BE1-T",2011-03-19,1424.52432,1,0.102620273950816,0.0644652054631123,14.1492455418381,0.08,0.726938356096302,19.2155068487703,"2011",0.0381550684877039,3,"Late Winter","Tile"
"BE1-T",2011-03-20,1652.8968,1,0.065012586310289,0.0362594397327167,14.1,0.08,0.609414332219656,18.275314657757,"2011",0.0287531465775723,3,"Late Winter","Tile"
"BE1-T",2011-03-21,868.1496,1,0.0316436209427503,0.0173068667427827,14.1,0.08,0.500877426194754,17.4070194095576,"2011",0.0143367541999676,3,"Late Winter","Tile"
"BE1-T",2011-03-22,1287.48384,1,0.02,0.0100670318067837,14.1,0.08,0.402136097180064,16.3226296687338,"2011",0.00993296819321629,3,"Late Winter","Tile"
"BE1-T",2011-03-23,1067.91888,1,0.02,0.01,14.1,0.08,0.4,15.5196316529206,"2011",0.01,3,"Late Winter","Tile"
"BE1-T",2011-03-24,383.56608,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,3,"Late Winter","Tile"
"BE1-T",2011-03-25,229.90176,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,3,"Late Winter","Tile"
"BE1-T",2011-03-26,130.64016,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,3,"Late Winter","Tile"
"BE1-T",2011-03-27,80.23056,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,3,"Late Winter","Tile"
"BE1-T",2011-03-28,55.28064,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,3,"Late Winter","Tile"
"BE1-T",2011-03-29,41.60208,5.17513151803949,0.0364139904697073,0.0283128296800544,14.5495575221239,0.08,0.738189244383935,18.3745924438393,"2011",0.00810116078965286,3,"Late Winter","Tile"
"BE1-T",2011-03-30,35.65488,6.64069920571883,0.040152428911835,0.0379332265289911,14.9,0.08,1,20.7314785146941,"2011",0.00221920238284384,3,"Late Winter","Tile"
"BE1-T",2011-04-26,445.38864,7.92214249380047,0.0679139005531888,0.048197614675399,17.5081727284288,0.08,1.55092516055192,19.7134170471164,"2011",0.0197162858777898,4,"Spring","Tile"
"BE1-T",2011-04-27,300.50352,2.27031794835548,0.0241831817924795,0.0205887023956272,16.6608929403449,0.08,1.19872556403732,20.214001302422,"2011",0.00359447939685232,4,"Spring","Tile"
"BE1-T",2011-04-28,180.1152,2,0.022,0.0176033187603774,16.5714227212265,0.08,1.06537902955975,20.0477466039308,"2011",0.00439668123962262,4,"Spring","Tile"
"BE1-T",2011-04-29,142.25136,2,0.022,0.0172242498180371,16.448554160263,0.08,1.03229519968147,19.8066930362334,"2011",0.00477575018196287,4,"Spring","Tile"
"BE1-T",2011-04-30,131.9712,2,0.022,0.0168706291339057,16.3339342066526,0.08,1.00143240600858,19.5818222594422,"2011",0.00512937086609432,4,"Spring","Tile"
"BE1-T",2011-05-01,99.5448,2,0.022,0.0165016752853487,16.214344276245,0.08,0.969231386628734,19.3472009766715,"2011",0.00549832471465134,5,"Spring","Tile"
"BE1-T",2011-05-02,82.89264,2,0.022,0.0161372395531263,16.0962188141446,0.08,0.937424692859584,19.1154528073113,"2011",0.00586276044687373,5,"Spring","Tile"
"BE1-T",2011-05-03,72.7824,2,0.022,0.0157679208513621,15.9765106229577,0.08,0.905191830350196,18.8805995108951,"2011",0.00623207914863793,5,"Spring","Tile"
"BE1-T",2011-05-04,66.80688,2,0.022,0.0154010520508693,15.8575965243753,0.08,0.873172786774058,18.6473041301401,"2011",0.0065989479491307,5,"Spring","Tile"
"BE1-T",2011-05-05,61.4544,2,0.022,0.0150406475225809,15.7407777064523,0.08,0.841717922580646,18.4181194419357,"2011",0.00695935247741905,5,"Spring","Tile"
"BE1-T",2011-05-06,54.96912,2,0.022,0.0146724289520869,15.6214261035556,0.08,0.809581075734159,18.1839657295211,"2011",0.00732757104791313,5,"Spring","Tile"
"BE1-T",2011-05-07,44.12256,2,0.022,0.0143127691270864,15.5048486681651,0.08,0.778191206675226,17.9552546052635,"2011",0.00768723087291359,5,"Spring","Tile"
"BE1-T",2011-05-08,38.3736,2,0.022,0.0139383751527679,15.3834954162371,0.08,0.74551539188192,17.7171738944652,"2011",0.00806162484723207,5,"Spring","Tile"
"BE1-T",2011-05-09,36.50448,2,0.022,0.0135774412692014,15.2665050170685,0.08,0.714014327385571,17.4876525841741,"2011",0.00842255873079862,5,"Spring","Tile"
"BE1-T",2011-05-10,18.74192112,1.32940913369931,0.0206588182673986,0.0132912080543621,15.173727531817,0.08,0.689032879613051,17.3056341439279,"2011",0.00736761021303655,5,"Spring","Tile"
"BE1-T",2011-05-11,14.143257216,1,0.02,0.0130962085083263,15.1105218429995,0.08,0.672013991788692,17.1816320666776,"2011",0.00690379149167365,5,"Spring","Tile"
"BE1-T",2011-05-12,24.1953845759998,1,0.02,0.0128277141378165,15.0234940935677,0.08,0.648580729167956,17.0108939272814,"2011",0.00717228586218354,5,"Spring","Tile"
"BE1-T",2011-05-13,19.4335493279999,1,0.02,0.0124590360595675,14.9039935492773,0.08,0.616403778069461,16.7764480094884,"2011",0.00754096394043248,5,"Spring","Tile"
"BE1-T",2011-05-14,20.61696,1,0.02,0.0120846911703303,14.7826562074189,0.08,0.583732247252749,16.538398512363,"2011",0.00791530882966973,5,"Spring","Tile"
"BE1-T",2011-05-15,24.94992,1,0.02,0.01172372383655,14.6656549659492,0.08,0.552228263337119,16.308855930761,"2011",0.00827627616345001,5,"Spring","Tile"
"BE1-T",2011-05-16,26.45088,1,0.02,0.0113511985567459,14.544907418631,0.08,0.519715541755891,16.0719635406857,"2011",0.00864880144325412,5,"Spring","Tile"
"BE1-T",2011-05-17,28.09344,1,0.02,0.0109929859838717,14.428799084679,0.08,0.48845198387097,15.8441727379037,"2011",0.00900701401612833,5,"Spring","Tile"
"BE1-T",2011-05-18,25.99776,1,0.02,0.0106298287320269,14.3110880196095,0.08,0.456756871459697,15.6132375664493,"2011",0.00937017126797311,5,"Spring","Tile"
"BE1-T",2011-05-19,27.3007632,1,0.02,0.0102482688504899,14.1874120643164,0.08,0.423455640999577,15.3705999866812,"2011",0.00975173114951009,5,"Spring","Tile"
"BE1-T",2011-05-20,161.424,1.67288421052632,0.0330838596491228,0.0130632269803509,14.9895424292983,0.08,0.568774425964912,15.9065700668421,"2011",0.0200206326687719,5,"Spring","Tile"
"BE1-T",2011-05-21,991.68144,3.22848393637376,0.0578615644115716,0.0231219365750064,16.6010590630265,0.08,0.874283284633177,17.1834036936916,"2011",0.0347396278365652,5,"Spring","Tile"
"BE1-T",2011-05-22,626.49504,2.63701292830666,0.0440959809239668,0.0206952625047463,15.6530464695778,0.08,0.694078829219783,16.4299591239491,"2011",0.0234007184192206,5,"Spring","Tile"
"BE1-T",2011-05-23,198.32496,2,0.0268913936884188,0.0130372055847492,14.5444663715551,0.08,0.483448610595462,15.5492858175069,"2011",0.0138541881036697,5,"Spring","Tile"
"BE1-T",2011-05-24,134.97312,2,0.0201659263533361,0.0100682800111204,14.1107685690307,0.08,0.401863874527907,15.2078535321024,"2011",0.0100976463422157,5,"Spring","Tile"
"BE1-T",2011-05-25,308.23488,2,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,5,"Spring","Tile"
"BE1-T",2011-05-26,254.22864,1.5480672830567,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,5,"Spring","Tile"
"BE1-T",2011-05-27,216.90288,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,5,"Spring","Tile"
"BE1-T",2011-05-28,199.28784,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,5,"Spring","Tile"
"BE1-T",2011-05-29,164.5392,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,5,"Spring","Tile"
"BE1-T",2011-05-30,152.6448,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,5,"Spring","Tile"
"BE1-T",2011-05-31,116.19696,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,5,"Spring","Tile"
"BE1-T",2011-06-01,106.36992,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,6,"Early Summer","Tile"
"BE1-T",2011-06-02,113.22336,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,6,"Early Summer","Tile"
"BE1-T",2011-06-03,101.69712,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,6,"Early Summer","Tile"
"BE1-T",2011-06-04,75.24624,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,6,"Early Summer","Tile"
"BE1-T",2011-06-05,80.5704,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,6,"Early Summer","Tile"
"BE1-T",2011-06-06,89.09472,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,6,"Early Summer","Tile"
"BE1-T",2011-06-07,80.82528,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,6,"Early Summer","Tile"
"BE1-T",2011-06-08,60.01008,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,6,"Early Summer","Tile"
"BE1-T",2011-06-09,57.26304,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,6,"Early Summer","Tile"
"BE1-T",2011-06-10,61.00128,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,6,"Early Summer","Tile"
"BE1-T",2011-06-11,54.88416,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,6,"Early Summer","Tile"
"BE1-T",2011-06-12,50.66448,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,6,"Early Summer","Tile"
"BE1-T",2011-06-13,52.392,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,6,"Early Summer","Tile"
"BE1-T",2011-06-14,305.62944,8.00778354336546,0.0909538083765753,0.0625486471460341,20.5810322461082,0.08,2.23886212008895,18.1775296515938,"2011",0.0284051612305411,6,"Early Summer","Tile"
"BE1-T",2011-06-15,1742.9544,3.46379884637257,0.0651785305061337,0.0446809433747664,21.0115768949549,0.08,2.40235924932976,18.9499845641401,"2011",0.0204975871313673,6,"Early Summer","Tile"
"BE1-T",2011-06-16,637.51152,2.68750832926125,0.0278103149571321,0.0166659188841011,19.4581937719337,0.08,1.24180622806628,19.9045155701657,"2011",0.011144396073031,6,"Early Summer","Tile"
"BE1-T",2011-06-17,360.31536,3,0.0229720584767743,0.0143240194922581,19.3648038984516,0.08,1.33519610154838,20.1379902538709,"2011",0.00864803898451623,6,"Early Summer","Tile"
"BE1-T",2011-06-18,267.73728,3,0.022,0.014,19.3,0.08,1.4,20.3,"2011",0.008,6,"Early Summer","Tile"
"BE1-T",2011-06-19,211.5504,3,0.0624848728246319,0.0131481927710843,19.2717724230254,0.08,1.37177242302544,20.1588621151272,"2011",0.0493366800535475,6,"Early Summer","Tile"
"BE1-T",2011-06-20,180.14352,3.03065555730231,0.192970130482629,0.0100510925955039,18.5835308913692,0.08,0.740724728816223,16.8302861185348,"2011",0.182919037887125,6,"Early Summer","Tile"
"BE1-T",2011-06-21,764.75328,7.94043475040735,0.0469262516664198,0.0260884313435047,18.4957932158199,0.121964894089764,2.23428751296104,19.2989094208265,"2011",0.0208378203229151,6,"Early Summer","Tile"
"BE1-T",2011-06-22,1189.69488,1.85348377728582,0.0416401128329644,0.0317866290556785,19.558833987955,0.510696755457164,1.21657025875408,19.2426741888643,"2011",0.00985348377728582,6,"Early Summer","Tile"
"BE1-T",2011-06-23,856.73664,1,0.040745138751157,0.0317331966812112,19.8708730001322,0.08,0.4,19.1781547500992,"2011",0.0090119420699458,6,"Early Summer","Tile"
"BE1-T",2011-06-24,450.25968,1,0.0345703817850181,0.0252691082458016,19.1651864897162,0.08,0.4,18.6488898672872,"2011",0.00930127353921651,6,"Early Summer","Tile"
"BE1-T",2011-06-25,324.17904,1,0.0260918712326376,0.0163933189132523,18.1962138551583,0.08,0.4,17.9221603913689,"2011",0.00969855231938535,6,"Early Summer","Tile"
"BE1-T",2011-06-26,251.11344,1,0.0201892988045563,0.0102016098793278,17.2293481448062,0.08,0.4,17.1970111086048,"2011",0.00998768892522844,6,"Early Summer","Tile"
"BE1-T",2011-06-27,192.40608,1,0.02,0.01,16.2942625846329,0.08,0.4,16.495696938475,"2011",0.01,6,"Early Summer","Tile"
"BE1-T",2011-06-28,145.7064,1,0.02,0.01,15.2992711370256,0.08,0.4,15.7494533527696,"2011",0.01,6,"Early Summer","Tile"
"BE1-T",2011-06-29,137.52192,1,0.02,0.01,14.3652429983521,0.08,0.4,15.2243307248764,"2011",0.01,6,"Early Summer","Tile"
"BE1-T",2011-06-30,129.59232,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,6,"Early Summer","Tile"
"BE1-T",2011-07-01,128.856,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,7,"Early Summer","Tile"
"BE1-T",2011-07-02,175.64064,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,7,"Early Summer","Tile"
"BE1-T",2011-07-03,137.94672,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,7,"Early Summer","Tile"
"BE1-T",2011-07-04,114.4128,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,7,"Early Summer","Tile"
"BE1-T",2011-07-05,93.79584,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,7,"Early Summer","Tile"
"BE1-T",2011-07-06,75.64272,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,7,"Early Summer","Tile"
"BE1-T",2011-07-07,65.9856,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,7,"Early Summer","Tile"
"BE1-T",2011-07-08,59.52864,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,7,"Early Summer","Tile"
"BE1-T",2011-07-09,59.16048,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,7,"Early Summer","Tile"
"BE1-T",2011-07-10,56.0736,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,7,"Early Summer","Tile"
"BE1-T",2011-07-11,76.83216,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,7,"Early Summer","Tile"
"BE1-T",2011-07-12,68.19456,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,7,"Early Summer","Tile"
"BE1-T",2011-07-13,59.78352,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,7,"Early Summer","Tile"
"BE1-T",2011-07-14,158.84688,7.11552861472633,0.0647122481725798,0.0214722766981637,17.8738397001248,0.08,0.839775361026921,17.2176234622927,"2011",0.0432399714744161,7,"Early Summer","Tile"
"BE1-T",2011-07-15,1493.90832,5.58461086993611,0.0954794258307899,0.0471957881367178,17.9351342135694,0.08,0.757094652234081,15.304585996474,"2011",0.0482836376940721,7,"Early Summer","Tile"
"BE1-T",2011-07-16,1802.73792,1.68345481965565,0.0533176919693352,0.0257691812240794,17.821049076285,0.08,1.01938701772025,16.7995145783587,"2011",0.0275485107452558,7,"Early Summer","Tile"
"BE1-T",2011-07-17,607.49232,1,0.0339337513402638,0.0116733485618386,17.8933751340264,0.08,0.789337513402639,17.8933751340264,"2011",0.0222604027784252,7,"Early Summer","Tile"
"BE1-T",2011-07-18,356.6904,1,0.0255576339817387,0.01,17.0557633981737,0.08,0.705576339817388,17.0557633981737,"2011",0.0155576339817387,7,"Early Summer","Tile"
"BE1-T",2011-07-19,240.38016,1,0.0200072101790763,0.01,16.0801378416585,0.08,0.608013784165881,16.0801378416585,"2011",0.0100072101790763,7,"Early Summer","Tile"
"BE1-T",2011-07-20,174.53616,1,0.02,0.01,15.1263264643839,0.08,0.512632646438423,15.2818854453998,"2011",0.01,7,"Early Summer","Tile"
"BE1-T",2011-07-21,113.33664,1,0.02,0.01,14.249532733633,0.08,0.421120189905047,15.2,"2011",0.01,7,"Early Summer","Tile"
"BE1-T",2011-07-22,92.09664,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,7,"Early Summer","Tile"
"BE1-T",2011-07-23,68.9592,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,7,"Early Summer","Tile"
"BE1-T",2011-07-24,51.74064,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,7,"Early Summer","Tile"
"BE1-T",2011-07-25,45.39696,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,7,"Early Summer","Tile"
"BE1-T",2011-07-26,36.73104,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,7,"Early Summer","Tile"
"BE1-T",2011-07-27,26.84736,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,7,"Early Summer","Tile"
"BE1-T",2011-07-28,16.79376,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,7,"Early Summer","Tile"
"BE1-T",2011-07-29,13.5936,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,7,"Early Summer","Tile"
"BE1-T",2011-07-30,13.56528,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,7,"Early Summer","Tile"
"BE1-T",2011-07-31,13.5936,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,7,"Early Summer","Tile"
"BE1-T",2011-08-01,13.5936,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,8,"Late Summer","Tile"
"BE1-T",2011-08-02,13.5936,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,8,"Late Summer","Tile"
"BE1-T",2011-08-03,13.5936,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,8,"Late Summer","Tile"
"BE1-T",2011-08-04,13.5936,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,8,"Late Summer","Tile"
"BE1-T",2011-08-05,5.664,1,0.02,0.01,14.1,0.08,0.4,15.2,"2011",0.01,8,"Late Summer","Tile"
"BE1-T",2012-02-29,1.86893387107321,27,0.574,0.286,5.98,0.08,2.9,22.6,"2012",0.288,2,"Late Winter","Tile"
"BE1-T",2012-05-02,25.1004120998645,16,0.166,0.062,12.9,0.08,2.4,15.9,"2012",0.104,5,"Spring","Tile"
"BE1-T",2012-05-03,11.8325494501562,16,0.166,0.062,12.9,0.08,2.4,15.9,"2012",0.104,5,"Spring","Tile"
"BE1-T",2012-05-04,9.15851994764579,16,0.166,0.062,12.9,0.08,2.4,15.9,"2012",0.104,5,"Spring","Tile"
"BE1-T",2012-05-05,499.08336,5.81456051750553,0.134517732508653,0.0536664586052318,13.8259490438631,0.08,2.58518980877263,14.9740509561369,"2012",0.0808512739034217,5,"Spring","Tile"
"BE1-T",2012-05-06,1246.56144,4.16850307835609,0.118696049253697,0.0496740123134244,14.0247245382466,0.08,2.47527546175341,14.9831496921644,"2012",0.0690220369402731,5,"Spring","Tile"
"BE1-T",2012-05-07,635.41584,1.42839951865223,0.0592178098676294,0.03314440433213,14.9283995186522,0.08,1.76438026474128,15.4499398315283,"2012",0.0260734055354994,5,"Spring","Tile"
"BE1-T",2012-05-08,355.95408,3,0.027,0.019,16.5,0.08,0.9,16,"2012",0.008,5,"Spring","Tile"
"BE1-T",2012-05-09,292.5456,3,0.027,0.019,16.5,0.08,0.9,16,"2012",0.008,5,"Spring","Tile"
"BE1-T",2012-05-10,248.7912,3,0.027,0.019,16.5,0.08,0.9,16,"2012",0.008,5,"Spring","Tile"
"BE1-T",2012-05-11,186.65712,4.66499772416932,0.0253350022758307,0.0176125018965256,16.1392504930966,0.121624943104233,1.03874981034744,16.4439993931118,"2012",0.00772250037930511,5,"Spring","Tile"
"BE1-T",2012-05-12,130.04544,9,0.021,0.014,15.2,0.23,1.4,17.6,"2012",0.007,5,"Spring","Tile"
"BE1-T",2012-05-13,115.43232,9,0.021,0.014,15.2,0.23,1.4,17.6,"2012",0.007,5,"Spring","Tile"
"BE1-T",2012-05-14,105.57696,9,0.021,0.014,15.2,0.23,1.4,17.6,"2012",0.007,5,"Spring","Tile"
"BE1-T",2012-05-15,89.43456,9,0.021,0.014,15.2,0.23,1.4,17.6,"2012",0.007,5,"Spring","Tile"
"BE1-T",2012-05-16,72.15936,9,0.021,0.014,15.2,0.23,1.4,17.6,"2012",0.007,5,"Spring","Tile"
"BE1-T",2012-05-17,74.08512,9,0.0203176605504587,0.0134151376146789,15.2487385321101,0.29920871559633,1.52672018348624,17.6682339449541,"2012",0.00690252293577982,5,"Spring","Tile"
"BE1-T",2012-05-18,67.65648,9,0.014,0.008,15.7,0.94,2.7,18.3,"2012",0.006,5,"Spring","Tile"
"BE1-T",2012-05-19,56.24352,9,0.014,0.008,15.7,0.94,2.7,18.3,"2012",0.006,5,"Spring","Tile"
"BE1-T",2012-05-20,44.77392,9,0.014,0.008,15.7,0.94,2.7,18.3,"2012",0.006,5,"Spring","Tile"
"BE1-T",2012-05-21,38.06208,9,0.014,0.008,15.7,0.94,2.7,18.3,"2012",0.006,5,"Spring","Tile"
"BE1-T",2012-05-22,48.2856,9,0.014,0.008,15.7,0.94,2.7,18.3,"2012",0.006,5,"Spring","Tile"
"BE1-T",2012-05-23,49.53168,9,0.014,0.008,15.7,0.94,2.7,18.3,"2012",0.006,5,"Spring","Tile"
"BE1-T",2012-05-24,130.98,34.8144864864865,0.113224432432432,0.0386547027027027,15.3773189189189,0.246235675675676,2.53865945945946,17.6546378378378,"2012",0.0745697297297298,5,"Spring","Tile"
